8.4090480000000000e+06,8.4088600000000000e+06,8.4184520000000000e+06,8.4086670000000000e+06,8.4091750000000000e+06,8.4087600000000000e+06
8.4090460000000000e+06,8.4088370000000000e+06,8.4188260000000000e+06,8.4086110000000000e+06,8.4091370000000000e+06,8.4087070000000000e+06
8.4090470000000000e+06,8.4088390000000000e+06,8.4184720000000000e+06,8.4086970000000000e+06,8.4091860000000000e+06,8.4088010000000000e+06
8.4090520000000000e+06,8.4088420000000000e+06,8.4193010000000000e+06,8.4086120000000000e+06,8.4091410000000000e+06,8.4087610000000000e+06
8.4090450000000000e+06,8.4088320000000000e+06,8.4187790000000000e+06,8.4086220000000000e+06,8.4091480000000000e+06,8.4087320000000000e+06
8.4090340000000000e+06,8.4088310000000000e+06,8.4194080000000000e+06,8.4085960000000000e+06,8.4091720000000000e+06,8.4087430000000000e+06
8.4090040000000000e+06,8.4088070000000000e+06,8.4185810000000000e+06,8.4086380000000000e+06,8.4091620000000000e+06,8.4087470000000000e+06
8.4090320000000000e+06,8.4088380000000000e+06,8.4183360000000000e+06,8.4086320000000000e+06,8.4091530000000000e+06,8.4087230000000000e+06
8.4090380000000000e+06,8.4088050000000000e+06,8.4184610000000000e+06,8.4086480000000000e+06,8.4091520000000000e+06,8.4087670000000000e+06
8.4089970000000000e+06,8.4088480000000000e+06,8.4186480000000000e+06,8.4086480000000000e+06,8.4091770000000000e+06,8.4087330000000000e+06
8.4090100000000000e+06,8.4088510000000000e+06,8.4188640000000000e+06,8.4086190000000000e+06,8.4091660000000000e+06,8.4087100000000000e+06
8.4090700000000000e+06,8.4088050000000000e+06,8.4184690000000000e+06,8.4086260000000000e+06,8.4091550000000000e+06,8.4087240000000000e+06
8.4090590000000000e+06,8.4088640000000000e+06,8.4184700000000000e+06,8.4086640000000000e+06,8.4091730000000000e+06,8.4087280000000000e+06
8.4090490000000000e+06,8.4088500000000000e+06,8.4177180000000000e+06,8.4086610000000000e+06,8.4091850000000000e+06,8.4087380000000000e+06
8.4090650000000000e+06,8.4088140000000000e+06,8.4179730000000000e+06,8.4086340000000000e+06,8.4091470000000000e+06,8.4087170000000000e+06
8.4090370000000000e+06,8.4088370000000000e+06,8.4188160000000000e+06,8.4086520000000000e+06,8.4091470000000000e+06,8.4087290000000000e+06
8.4090570000000000e+06,8.4088140000000000e+06,8.4183840000000000e+06,8.4086460000000000e+06,8.4091540000000000e+06,8.4087410000000000e+06
8.4090350000000000e+06,8.4088360000000000e+06,8.4186630000000000e+06,8.4085990000000000e+06,8.4091720000000000e+06,8.4087160000000000e+06
8.4090630000000000e+06,8.4088240000000000e+06,8.4193200000000000e+06,8.4086400000000000e+06,8.4091150000000000e+06,8.4087320000000000e+06
8.4090410000000000e+06,8.4088720000000000e+06,8.4189780000000000e+06,8.4086090000000000e+06,8.4091260000000000e+06,8.4087290000000000e+06
8.4090770000000000e+06,8.4088400000000000e+06,8.4187140000000000e+06,8.4086770000000000e+06,8.4091460000000000e+06,8.4087420000000000e+06
8.4090410000000000e+06,8.4088300000000000e+06,8.4190670000000000e+06,8.4086580000000000e+06,8.4091690000000000e+06,8.4087280000000000e+06
8.4090460000000000e+06,8.4088010000000000e+06,8.4186690000000000e+06,8.4086540000000000e+06,8.4091410000000000e+06,8.4087200000000000e+06
8.4090270000000000e+06,8.4088470000000000e+06,8.4184810000000000e+06,8.4086270000000000e+06,8.4091640000000000e+06,8.4087310000000000e+06
8.4090730000000000e+06,8.4088610000000000e+06,8.4180240000000000e+06,8.4086680000000000e+06,8.4091760000000000e+06,8.4087460000000000e+06
8.4090360000000000e+06,8.4088440000000000e+06,8.4197080000000000e+06,8.4086100000000000e+06,8.4091620000000000e+06,8.4087180000000000e+06
8.4090400000000000e+06,8.4088330000000000e+06,8.4176950000000000e+06,8.4086890000000000e+06,8.4091450000000000e+06,8.4087590000000000e+06
8.4090310000000000e+06,8.4088480000000000e+06,8.4184110000000000e+06,8.4086590000000000e+06,8.4091530000000000e+06,8.4087400000000000e+06
8.4090480000000000e+06,8.4088870000000000e+06,8.4191550000000000e+06,8.4086170000000000e+06,8.4091460000000000e+06,8.4087290000000000e+06
8.4090360000000000e+06,8.4088330000000000e+06,8.4175660000000000e+06,8.4085870000000000e+06,8.4091320000000000e+06,8.4087350000000000e+06
8.4090460000000000e+06,8.4088360000000000e+06,8.4176290000000000e+06,8.4086200000000000e+06,8.4091680000000000e+06,8.4087340000000000e+06
8.4090520000000000e+06,8.4088530000000000e+06,8.4184970000000000e+06,8.4086430000000000e+06,8.4091530000000000e+06,8.4087700000000000e+06
8.4090350000000000e+06,8.4088260000000000e+06,8.4187930000000000e+06,8.4086390000000000e+06,8.4091550000000000e+06,8.4087380000000000e+06
8.4090470000000000e+06,8.4088540000000000e+06,8.4181440000000000e+06,8.4086240000000000e+06,8.4091520000000000e+06,8.4087240000000000e+06
8.4090630000000000e+06,8.4088530000000000e+06,8.4183190000000000e+06,8.4086350000000000e+06,8.4092090000000000e+06,8.4087310000000000e+06
